District Name,Taluk Name,Market Name,Address,Telephone,Commodity,Year,Month,Arrival,Unit,Price
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,Chikoos (Sapota),2012,Dec,17,Quintal   ,2037
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,Chilly Capsicum,2012,Dec,13,Quintal   ,1560
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,Coconut  ,2012,Dec,189584,Numbers ,1676
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,Copra,2012,Dec,90,Quintal   ,3739
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,Garlic,2012,Dec,7,Quintal   ,2030
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,Grapes,2012,Dec,17,Quintal   ,2583
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,Green Avare (W),2012,Dec,6,Quintal   ,1449
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,Green Chilly,2012,Dec,117,Quintal   ,1748
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,Green Ginger,2012,Dec,6,Quintal   ,3105
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,Knool Khol,2012,Dec,78,Quintal   ,2940
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,Ladies Finger,2012,Dec,18,Quintal   ,2737
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,Onion,2012,Dec,66,Quintal   ,2473
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,Papaya,2012,Dec,20,Quintal   ,2157
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,Potato,2012,Dec,20,Quintal   ,2484
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,Raddish,2012,Dec,40,Quintal   ,1464
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,Ragi,2012,Dec,50,Quintal   ,2456
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,Ridgeguard,2012,Dec,9,Quintal   ,2559
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,Seemebadanekai,2012,Dec,36,Quintal   ,1730
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,Tomato,2012,Dec,150,Quintal   ,2369
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,Tur Dal,2012,Dec,11,Quintal   ,3970
Ramnagar,Kanakapura,KANAKAPURA,"KANAKAPURA BANGALORE ROAD  KANAKAPURA, RAMANAGARA DISTRICT",27504272,White Pumpkin,2012,Dec,4,Quintal   ,3313
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Beans,2012,Jan,290,Quintal   ,1730
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Beetroot,2012,Jan,70,Quintal   ,1093
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Bitter Gourd,2012,Jan,45,Quintal   ,1427
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Brinjal,2012,Jan,418,Quintal   ,2389
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Cabbage,2012,Jan,193,Quintal   ,2029
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Carrot,2012,Jan,93,Quintal   ,1449
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Coconut  ,2012,Jan,332000,Numbers ,3739
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Cucumbar,2012,Jan,612,Quintal   ,2337
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Gingelly,2012,Jan,184,Quintal   ,3577
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Green Avare (W),2012,Jan,521,Quintal   ,1902
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Green Chilly,2012,Jan,141,Quintal   ,2067
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Green Ginger,2012,Jan,54,Quintal   ,1880
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Jaggery,2012,Jan,85,Quintal   ,1110
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Knool Khol,2012,Jan,111,Quintal   ,1171
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Ladies Finger,2012,Jan,32,Quintal   ,1248
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Maize,2012,Jan,80,Quintal   ,1816
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Raddish,2012,Jan,185,Quintal   ,2470
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Ragi,2012,Jan,29,Quintal   ,1998
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Rice,2012,Jan,309,Quintal   ,1078
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Ridgeguard,2012,Jan,54,Quintal   ,2474
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Seemebadanekai,2012,Jan,105,Quintal   ,2090
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Snakeguard,2012,Jan,22,Quintal   ,3494
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Thogarikai,2012,Jan,5,Quintal   ,3669
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Tomato,2012,Jan,2226,Quintal   ,2569
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Water Melon,2012,Jan,165,Quintal   ,2717
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Beans,2012,Feb,259,Quintal   ,1470
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Beetroot,2012,Feb,128,Quintal   ,1613
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Bitter Gourd,2012,Feb,76,Quintal   ,1034
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Brinjal,2012,Feb,293,Quintal   ,2905
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Cabbage,2012,Feb,148,Quintal   ,3204
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Carrot,2012,Feb,167,Quintal   ,2853
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Cauliflower,2012,Feb,13,Quintal   ,3960
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Coconut  ,2012,Feb,330450,Numbers ,2229
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Cucumbar,2012,Feb,481,Quintal   ,2801
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Dry Chillies,2012,Feb,0,Quintal   ,2494
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Gingelly,2012,Feb,413,Quintal   ,1772
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Green Avare (W),2012,Feb,71,Quintal   ,3499
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Green Chilly,2012,Feb,147,Quintal   ,1788
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Green Ginger,2012,Feb,90,Quintal   ,3354
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Groundnut,2012,Feb,70,Quintal   ,2861
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Horse Gram,2012,Feb,330,Quintal   ,1815
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Jaggery,2012,Feb,185,Quintal   ,1157
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Knool Khol,2012,Feb,194,Quintal   ,1890
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Ladies Finger,2012,Feb,37,Quintal   ,3513
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Maize,2012,Feb,800,Quintal   ,2137
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Mango (Raw-Ripe),2012,Feb,250,Quintal   ,1925
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Paddy,2012,Feb,130,Quintal   ,1314
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Raddish,2012,Feb,164,Quintal   ,2022
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Ragi,2012,Feb,714,Quintal   ,1944
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Rice,2012,Feb,270,Quintal   ,2848
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Ridgeguard,2012,Feb,56,Quintal   ,2761
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Seemebadanekai,2012,Feb,84,Quintal   ,3043
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Snakeguard,2012,Feb,27,Quintal   ,2854
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Thogarikai,2012,Feb,7,Quintal   ,1626
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Tomato,2012,Feb,1854,Quintal   ,1434
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Water Melon,2012,Feb,146,Quintal   ,1699
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Beans,2012,Mar,243,Quintal   ,3880
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Beetroot,2012,Mar,110,Quintal   ,1649
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Bitter Gourd,2012,Mar,34,Quintal   ,2450
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Brinjal,2012,Mar,439,Quintal   ,3238
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Cabbage,2012,Mar,88,Quintal   ,2600
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Carrot,2012,Mar,159,Quintal   ,2430
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Castor Seed,2012,Mar,102,Quintal   ,2170
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Coconut  ,2012,Mar,514300,Numbers ,1637
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Cucumbar,2012,Mar,454,Quintal   ,3720
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Green Avare (W),2012,Mar,5,Quintal   ,2500
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Green Chilly,2012,Mar,207,Quintal   ,2192
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Green Ginger,2012,Mar,120,Quintal   ,1731
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Horse Gram,2012,Mar,202,Quintal   ,1815
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Jaggery,2012,Mar,0,Quintal   ,3202
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Knool Khol,2012,Mar,190,Quintal   ,3360
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Ladies Finger,2012,Mar,35,Quintal   ,2662
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Maize,2012,Mar,232,Quintal   ,1608
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Potato,2012,Mar,18,Quintal   ,2341
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Raddish,2012,Mar,214,Quintal   ,1382
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Ragi,2012,Mar,34,Quintal   ,1288
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Rice,2012,Mar,431,Quintal   ,3979
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Ridgeguard,2012,Mar,117,Quintal   ,1905
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Seemebadanekai,2012,Mar,44,Quintal   ,3065
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Snakeguard,2012,Mar,40,Quintal   ,3052
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Tomato,2012,Mar,1899,Quintal   ,1491
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Water Melon,2012,Mar,550,Quintal   ,3353
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Beans,2012,Apr,190,Quintal   ,3043
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Beetroot,2012,Apr,71,Quintal   ,3259
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Bitter Gourd,2012,Apr,23,Quintal   ,2852
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Brinjal,2012,Apr,277,Quintal   ,2249
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Cabbage,2012,Apr,53,Quintal   ,1298
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Carrot,2012,Apr,126,Quintal   ,1217
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Cauliflower,2012,Apr,180,Quintal   ,2808
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Coconut  ,2012,Apr,380660,Numbers ,1612
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Cucumbar,2012,Apr,600,Quintal   ,3514
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Green Chilly,2012,Apr,167,Quintal   ,2935
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Green Ginger,2012,Apr,71,Quintal   ,1498
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Knool Khol,2012,Apr,142,Quintal   ,3406
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Ladies Finger,2012,Apr,43,Quintal   ,3573
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Mango (Raw-Ripe),2012,Apr,3269,Quintal   ,2063
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Potato,2012,Apr,7,Quintal   ,3477
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Raddish,2012,Apr,91,Quintal   ,3367
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Ragi,2012,Apr,852,Quintal   ,1824
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Rice,2012,Apr,523,Quintal   ,3440
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Ridgeguard,2012,Apr,113,Quintal   ,3861
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Seemebadanekai,2012,Apr,31,Quintal   ,2692
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Snakeguard,2012,Apr,23,Quintal   ,2724
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Tomato,2012,Apr,1343,Quintal   ,3071
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Beans,2012,May,250,Quintal   ,1922
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Beetroot,2012,May,77,Quintal   ,2737
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Bitter Gourd,2012,May,32,Quintal   ,1406
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Brinjal,2012,May,270,Quintal   ,2214
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Bunch Beans,2012,May,1,Quintal   ,1987
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Cabbage,2012,May,85,Quintal   ,1568
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Carrot,2012,May,129,Quintal   ,2410
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Cauliflower,2012,May,420,Quintal   ,3562
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Coconut  ,2012,May,618550,Numbers ,1186
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Cucumbar,2012,May,541,Quintal   ,3458
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Green Chilly,2012,May,296,Quintal   ,3073
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Green Ginger,2012,May,34,Quintal   ,3537
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Knool Khol,2012,May,164,Quintal   ,1017
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Ladies Finger,2012,May,178,Quintal   ,2271
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Mango,2012,May,14515,Quintal   ,3659
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Mango (Raw-Ripe),2012,May,17472,Quintal   ,2520
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Potato,2012,May,6,Quintal   ,2923
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Raddish,2012,May,60,Quintal   ,3947
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Ragi,2012,May,250,Quintal   ,3840
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Rice,2012,May,652,Quintal   ,1843
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Ridgeguard,2012,May,124,Quintal   ,1295
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Seemebadanekai,2012,May,63,Quintal   ,1520
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Snakeguard,2012,May,58,Quintal   ,3763
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Tomato,2012,May,1699,Quintal   ,2326
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Water Melon,2012,May,30,Quintal   ,1991
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Alasande Gram,2012,Jun,1,Quintal   ,1224
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Beans,2012,Jun,250,Quintal   ,2318
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Beetroot,2012,Jun,69,Quintal   ,2904
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Bitter Gourd,2012,Jun,14,Quintal   ,2427
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Brinjal,2012,Jun,177,Quintal   ,2858
Ramnagar,Ramanagaram,RAMANAGARA,"B.M.ROAD, RAMANAGAR DISTRICT,  RMMANAGAR",7271734,Bunch Beans,2012,Jun,24,Quintal   ,1165
